results/m27.t1.img_0058.jaz.stars.txt:1 27 2018/09/20 11:05:49.00 30 HD090277 11.4130 55.4550 -2.5482 2.7482 -2.3291 2.7206 0.2209
results/m28.t2.img_0043.jaz.stars.txt:1 28 2018/09/21 08:24:12.00 30 HD056986 8.6670 68.6010 2.3172 -3.1981 2.1107 -3.1258 0.2188
results/m28.t2.img_0022.jaz.stars.txt:1 28 2018/09/21 07:37:20.00 30 HD042995 12.2950 70.8230 -1.4247 2.9563 -1.6133 3.0633 0.2168
results/m27.t1.img_0066.jaz.stars.txt:1 27 2018/09/20 11:25:46.00 30 HD098353 9.3210 47.5950 10.5181 -0.7069 10.7299 -0.6671 0.2156
results/m27.t1.img_0071.jaz.stars.txt:1 27 2018/09/20 11:35:46.00 30 HD090277 16.2910 59.4470 -9.0063 11.1293 -8.8441 11.2669 0.2127
results/m27.t1.img_0043.jaz.stars.txt:1 27 2018/09/20 10:35:48.00 30 HD089021 14.1470 45.5650 13.7522 7.5700 13.5622 7.4776 0.2113
results/m28.t2.img_0034.jaz.stars.txt:1 28 2018/09/21 08:06:11.00 30 HD045542 13.6370 74.8560 -8.1175 5.2972 -8.1035 5.5063 0.2096
results/m27.t1.img_0069.jaz.stars.txt:1 27 2018/09/20 11:31:46.00 30 HD092125 12.4000 58.6970 -7.8853 4.4853 -8.0021 4.3145 0.2069
results/m28.t2.img_0034.jaz.stars.txt:1 28 2018/09/21 08:06:11.00 30 HD047105 9.6840 76.6400 -11.2192 -1.4107 -11.4128 -1.3443 0.2048
results/m28.t2.img_0027.jaz.stars.txt:1 28 2018/09/21 07:47:20.00 30 HD044478 12.6510 71.1010 -1.8876 3.5613 -2.0411 3.6936 0.2027
results/m27.t1.img_0046.jaz.stars.txt:1 27 2018/09/20 10:41:48.00 30 HD086146 16.6020 50.1700 6.0980 11.5654 6.0719 11.3664 0.2007
results/m27.t1.img_0049.jaz.stars.txt:1 27 2018/09/20 10:47:48.00 30 HD089021 15.8240 47.0420 11.2430 10.3593 11.0702 10.2613 0.1986
results/m27.t1.img_0069.jaz.stars.txt:1 27 2018/09/20 11:31:46.00 30 HD095128 14.5010 49.2500 7.6411 8.0128 7.4560 8.0800 0.1970
results/m28.t2.img_0008.jaz.stars.txt:1 28 2018/09/21 07:09:19.00 30 HD044478 5.8590 65.4980 7.6353 -7.9441 7.4417 -7.9141 0.1958
results/m27.t1.img_0065.jaz.stars.txt:1 27 2018/09/20 11:19:50.00 30 HD092125 10.4500 57.0500 -5.2001 1.1522 -5.1632 0.9600 0.1957
results/m27.t1.img_0048.jaz.stars.txt:1 27 2018/09/20 10:45:48.00 30 HD089021 15.5420 46.7980 11.6539 9.8882 11.4676 9.8298 0.1953
results/m28.t2.img_0007.jaz.stars.txt:1 28 2018/09/21 07:07:19.00 30 HD044478 5.5120 65.1960 8.1618 -8.5334 8.2796 -8.6889 0.1951
results/m27.t1.img_0047.jaz.stars.txt:1 27 2018/09/20 10:43:48.00 30 HD089021 15.2600 46.5540 12.0678 9.4197 11.8808 9.3667 0.1943
results/m27.t1.img_0042.jaz.stars.txt:1 27 2018/09/20 10:33:48.00 30 HD089758 12.2130 45.7330 13.5463 4.2647 13.3538 4.2700 0.1926
