2638 6 2 2 41061.435023148 30 131156 26.434 273.699 -7.7253 1.1888 -7.538 1.2598 0.2003
252 4 2 5 40745.323807870 30 121370 8.902 286.528 1.3728 -3.7227 1.511 -3.5778 0.2002
2624 6 2 2 41061.423831019 30 129972 27.126 270.199 -0.8347 2.5464 -0.7472 2.7263 0.2
1997 1 2 1 41059.368506945 30 116658 10.362 246.149 11.2937 -0.412 11.4286 -0.2644 0.1999
1460 1 3 0 41023.310381945 30 207260 23.473 28.471 -5.0725 -4.8575 -5.2598 -4.9273 0.1999
1429 4 3 2 41023.283159722 30 189037 26.303 42.373 2.9902 0.8194 3.1001 0.9862 0.1998
1251 1 3 6 41009.175277778 30 129989 29.772 77.97 3.5562 8.845 3.6601 8.6743 0.1998
794 5 1 5 40950.129953704 30 58350 13.401 147.645 -6.5856 5.0854 -6.4918 4.9092 0.1996
2254 4 2 8 41060.339340278 30 90839 26.424 322.058 2.3424 1.0704 2.5019 0.9507 0.1994
2362 4 2 11 41060.440069445 30 95689 19.184 336.938 10.1368 17.9513 10.0706 17.7634 0.1993
2601 6 2 2 41061.404803241 30 124897 27.998 272.553 -5.3779 4.5464 -5.5718 4.5915 0.1991
1227 5 3 4 41009.153379630 30 127762 31.901 64.334 -4.8324 13.1465 -4.953 12.9881 0.1991
2146 4 2 4 41060.183958333 30 62345 18.059 287.122 0.1608 -16.8534 0.2234 -16.6653 0.1983
235 4 2 5 40745.306932870 30 124897 17.861 280.464 13.5596 15.3758 13.597 15.181 0.1983
1430 4 3 2 41023.283958333 30 181276 32.018 44.626 -1.3395 13.4032 -1.2669 13.2189 0.1981
1459 4 3 0 41023.309548611 30 204770 28.363 24.681 2.3881 5.8278 2.5825 5.7904 0.198
1219 4 3 4 41009.143946759 30 133208 25.576 57.595 8.2133 -0.6357 8.3426 -0.4859 0.1979
1148 1 3 9 40990.312569445 30 161096 5.94 88.866 19.2428 -10.078 19.0461 -10.0569 0.1978
1227 5 3 4 41009.153379630 30 135722 21.802 64.125 -4.8113 -9.0109 -5.0084 -9.0265 0.1977
2322 4 2 8 41060.398668982 30 103287 24.877 320.14 6.2021 -2.2729 6.2076 -2.4704 0.1976
1379 1 3 2 41023.215902778 30 164058 28.75 45.217 -2.5358 6.2011 -2.7295 6.1617 0.1976
1438 1 3 2 41023.290555556 30 186882 25.533 51.338 -14.7964 -0.4316 -14.9886 -0.3862 0.1975
2365 4 2 11 41060.442476852 30 95689 18.923 337.275 9.4592 17.376 9.3908 17.191 0.1973
1807 1 3 8 41044.402835648 30 206859 33.487 94.452 6.3228 16.7596 6.319 16.5622 0.1973
1248 1 3 6 41009.172812500 30 139006 19.671 71.104 18.0075 -12.8965 17.8361 -12.7989 0.1972
1490 1 3 3 41023.355555556 30 214168 10.95 46.914 -6.1099 0.3533 -6.3021 0.3098 0.1971
246 4 2 5 40745.318495370 30 121370 10.319 285.382 3.7269 -0.7435 3.8676 -0.6055 0.1971
2643 1 2 2 41061.439016204 30 141003 33.737 262.297 13.8871 17.5507 13.9464 17.3628 0.197
1648 1 3 1 41044.215532407 30 206936 17.236 25.287 1.3969 13.8932 1.4819 13.7155 0.1969
1890 6 2 7 41059.235914352 30 62509 7.912 299.988 11.8868 -5.7224 12.0517 -5.8296 0.1967
1278 1 3 5 41009.206192130 30 156283 16.621 55.677 12.8595 12.9213 12.6871 12.8271 0.1965
1798 1 3 8 41044.394722222 30 202275 32.427 104.608 -12.5236 14.8095 -12.516 14.6133 0.1964
1844 6 2 3 41059.163119213 15 61421 11.932 266.986 5.8226 2.7021 5.8776 2.8905 0.1963
2620 6 2 2 41061.420613426 30 131156 30.452 270.483 -1.3042 9.861 -1.1357 9.9611 0.196
1693 1 3 1 41044.272812500 30 221253 15.173 22.853 6.4633 9.5117 6.4641 9.3158 0.196
1427 1 3 2 41023.281550926 30 192577 20.406 45.531 -3.4108 -12.1373 -3.3795 -11.9438 0.196
1212 1 3 4 41009.136469907 30 127665 23.592 69.228 -15.0371 -4.7433 -15.0086 -4.9372 0.196
1431 4 3 2 41023.284745370 30 186882 24.274 50.484 -13.2346 -3.2975 -13.4191 -3.3633 0.1959
2461 5 2 9 41061.190856482 30 34029 7.916 325.681 -4.2259 -5.8604 -4.0589 -5.7582 0.1958
870 1 1 14 40950.205046296 30 30606 28.045 212.151 -3.8179 6.1209 -4.0086 6.1645 0.1956
1910 6 2 7 41059.253009259 30 60179 4.891 308.049 -5.0348 -12.2688 -4.9143 -12.4227 0.1955
1727 4 3 5 41044.314409722 30 210459 14.334 58.5 7.0603 7.8505 6.9821 8.0297 0.1955
1496 1 3 3 41023.360451389 30 214680 11.078 47.84 -8.0473 0.6472 -8.242 0.6313 0.1953
1727 4 3 5 41044.314409722 30 211388 16.168 53.984 16.4215 12.057 16.2266 12.0566 0.1949
1799 1 3 8 41044.395509259 30 206859 31.446 92.696 9.7173 12.3461 9.5242 12.3221 0.1947
1450 1 3 0 41023.301886574 30 209790 23.267 23.097 5.72 -5.2566 5.8023 -5.08 0.1947
1801 1 3 8 41044.397106482 30 206859 31.891 93.075 8.9733 13.3026 8.8312 13.4354 0.1946
2005 1 2 1 41059.375104167 30 -6 12.627 250.503 2.26 4.24 2.2693 4.4343 0.1945
871 1 1 14 40950.205891204 30 30495 27.278 212.384 -4.1982 4.8302 -4.3692 4.9228 0.1945
828 5 1 1 40950.171192130 30 88284 11.7 116.889 -8.8028 2.2555 -8.9953 2.2816 0.1943
2324 4 2 8 41060.400300926 30 103287 24.586 320.352 5.7922 -2.9229 5.778 -3.1166 0.1942
1436 1 3 2 41023.288946759 30 189037 27.399 43.096 1.5596 3.2143 1.4316 3.0683 0.1942
1078 5 3 8 40990.235057870 30 129175 26.812 90.308 14.7607 2.3663 14.807 2.1778 0.1941
1279 1 3 5 41009.207118056 30 156283 16.835 55.845 12.5008 13.374 12.3198 13.3041 0.194
1466 1 3 0 41023.315659722 30 206165 25.477 28.877 -5.808 -0.461 -5.9522 -0.5905 0.1938
1415 4 3 2 41023.271597222 30 185395 25.477 44.705 -1.6108 -0.9943 -1.4397 -1.0851 0.1937
1459 4 3 0 41023.309548611 30 216228 22.013 19.043 14.0619 -7.7103 14.1738 -7.5523 0.1936
1097 1 3 11 40990.259884259 30 130841 10.002 120.46 -9.8957 -1.2896 -10.0354 -1.4235 0.1935
1708 1 3 1 41044.286006945 30 224572 12.115 23.315 5.5894 2.9414 5.4362 3.0593 0.1934
1262 1 3 6 41009.184421296 30 135722 29.764 69.589 19.6033 9.5663 19.4141 9.526 0.1934
805 5 1 4 40950.143113426 30 74395 23.229 121.933 6.7201 -1.2366 6.8579 -1.1011 0.1933
2054 1 2 10 41059.423333333 30 109387 33.436 335.812 11.4141 16.8214 11.3276 16.6487 0.1932
1521 1 3 3 41023.425891204 30 3346 11.699 40.793 6.6605 1.9578 6.6519 2.1508 0.1932
1470 1 3 0 41023.319074074 30 198149 31.094 33.126 -13.6069 12.1939 -13.6272 12.0017 0.1932
2352 4 2 11 41060.432094907 30 75486 12.773 349.753 -16.1855 4.6793 -16.1436 4.4908 0.1931
2014 1 2 1 41059.382858796 30 -6 10.584 252.417 -1.67 -0.06 -1.7616 0.11 0.1931
1453 4 3 0 41023.304456019 30 207260 22.694 27.737 -3.617 -6.5794 -3.5678 -6.7661 0.1931
1434 4 3 2 41023.287106482 30 191195 26.05 41.249 5.2135 0.2961 5.3676 0.1796 0.1931
1565 1 3 1 41023.466620370 30 10516 15.087 35.287 -19.4126 9.5856 -19.2655 9.4606 0.193
245 8 2 5 40745.317118056 30 121370 10.688 285.086 4.3322 0.034 4.282 -0.1524 0.1929
2288 4 2 8 41060.367893519 30 95689 28.52 328.228 -9.6444 5.8827 -9.7971 6.0004 0.1928
2013 1 2 1 41059.382060185 30 -6 10.795 252.222 -1.26 0.39 -1.1318 0.5339 0.1927
1370 1 3 2 41023.207557870 30 164058 27.112 44.187 -0.5678 2.5853 -0.5555 2.7776 0.1927
2612 6 2 2 41061.413831019 30 129175 28.723 268.111 3.2163 6.0462 3.3903 5.9638 0.1925
1435 4 3 2 41023.288113426 30 188056 28.168 42.876 1.9796 4.9071 2.1323 4.79 0.1924
2242 4 2 8 41060.329479167 30 81937 25.745 332.114 -17.6619 0.1765 -17.5128 0.2978 0.1922
1492 1 3 3 41023.357152778 30 219080 13.422 35.409 17.8858 5.9023 17.6984 5.9448 0.1922
1083 5 3 8 40990.239652778 30 129247 26.402 93.721 8.0773 1.1972 8.142 1.0162 0.1922
2364 4 2 11 41060.441678241 30 89822 19.523 343.289 -2.6321 18.6637 -2.6967 18.4828 0.1921
2590 6 2 2 41061.395937500 30 120539 26.656 276.457 -13.1412 1.9343 -13.1014 1.7466 0.1919
1769 4 3 10 41044.367395833 30 196574 24.279 113.259 5.1267 -3.7452 5.2082 -3.9185 0.1916
195 4 1 14 40737.262164352 30 143275 21.239 211.635 -3.275 -5.401 -3.108 -5.307 0.1916
1429 4 3 2 41023.283159722 30 186882 23.934 50.248 -12.7959 -4.0716 -12.9741 -4.1418 0.1915
1458 1 3 0 41023.308692130 30 207260 23.249 28.263 -4.6633 -5.3533 -4.8459 -5.4105 0.1914
1491 1 3 3 41023.356354167 30 211388 12.766 51.137 -14.9033 4.3903 -15.0895 4.3478 0.191
2016 1 2 1 41059.384548611 30 124850 18.826 245.005 13.2754 17.6135 13.1033 17.531 0.1909
1859 6 2 3 41059.190543982 30 74874 18.034 263.393 13.0725 15.9854 13.0869 15.795 0.1909
2624 6 2 2 41061.423831019 30 129247 24.408 267.967 3.565 -3.4161 3.7107 -3.5389 0.1906
2050 1 2 10 41059.419456019 30 95689 21.898 333.814 16.4216 -8.3487 16.2695 -8.2345 0.1902
2364 4 2 11 41060.441678241 30 95689 19.009 337.163 9.6847 17.5658 9.6325 17.3829 0.1901
1878 6 2 7 41059.223935185 30 62509 10.823 297.511 16.9489 0.5877 17.0747 0.7302 0.1901
2344 4 2 11 41060.425520833 30 73108 14.916 350.858 -18.3243 9.3447 -18.2705 9.1624 0.19
1233 5 3 4 41009.159247685 30 137391 23.926 60.365 2.7864 -4.3659 2.8271 -4.5515 0.19
2639 6 2 2 41061.435821759 30 131156 26.212 273.874 -8.0887 0.7137 -7.9086 0.6539 0.1898
1140 4 3 9 40990.304918982 30 148857 16.045 100.882 -6.4765 11.4042 -6.4476 11.5917 0.1897
2125 4 2 4 41060.165538195 15 60178 25.303 291.584 -8.2554 -1.2382 -8.4198 -1.3327 0.1896
236 4 2 5 40745.308784722 30 121370 12.933 283.299 7.956 4.788 8.0006 4.972 0.1894
1448 4 3 0 41023.300243056 30 209790 23.088 22.902 6.1231 -5.6395 6.2985 -5.7108 0.1893
2600 6 2 2 41061.403969907 30 120136 21.757 275.15 -11.0724 -8.9814 -10.8835 -8.9692 0.1892
2361 4 2 11 41060.439270833 30 95689 19.271 336.827 10.3603 18.1445 10.3086 17.9627 0.189
2344 4 2 11 41060.425520833 30 78154 18.581 348.784 -13.7749 16.9981 -13.6132 16.9002 0.189
2248 4 2 8 41060.334537037 30 90839 27.253 321.493 3.4333 2.9068 3.462 2.7201 0.1889
2634 6 2 2 41061.431828704 30 129174 23.702 272.222 -4.9699 -4.8941 -5.0079 -5.079 0.1887
1605 1 3 3 41044.175995370 30 197345 7.277 34.614 19.9827 -7.279 19.8101 -7.3548 0.1886
2610 6 2 2 41061.412106482 30 121370 21.479 276.619 -14.132 -9.4593 -13.9564 -9.3911 0.1885
266 8 2 5 40745.335543982 30 121370 5.817 289.084 -3.9548 -10.2058 -3.876 -10.0345 0.1885
1946 4 2 6 41059.305162037 30 96833 34.239 302.508 6.4884 18.4986 6.4836 18.3103 0.1883
268 4 2 5 40745.337256945 30 121370 5.373 289.461 -4.7493 -11.141 -4.703 -10.9585 0.1883
1778 4 3 10 41044.375104167 30 198026 21.795 116.584 -1.5267 -9.2091 -1.6111 -9.0409 0.1882
819 4 1 2 40950.162314815 30 83425 26.919 107.405 3.1133 4.8698 3.1545 5.0534 0.1881
796 5 1 5 40950.132337963 30 62623 11.944 144.308 -1.0798 2.5683 -1.054 2.7545 0.188
1436 1 3 2 41023.288946759 30 192696 27.265 37.621 12.2731 3.199 12.2643 3.0114 0.1878
1455 4 3 0 41023.306215278 30 210745 18.598 27.817 -3.8739 -15.6022 -4.0615 -15.5978 0.1877
2481 5 2 9 41061.207337963 30 34029 5.465 329.003 -11.3365 -10.9671 -11.1535 -10.9267 0.1874
2044 1 2 1 41059.407222222 30 -6 4.088 258.213 -13.95 -13.7 -13.8865 -13.5237 0.1874
1992 1 2 1 41059.364444445 30 -6 15.4 247.801 7.72 10.14 7.6671 10.3198 0.1874
2239 4 2 8 41060.322627315 30 82328 19.904 321.386 3.8596 -13.3056 3.8317 -13.1204 0.1873
1449 4 3 0 41023.301053241 30 203467 26.916 26.202 -0.5342 2.6393 -0.3552 2.6946 0.1873
1260 1 3 6 41009.182743056 30 129989 31.815 79.434 0.7945 13.3266 0.7991 13.5138 0.1873
2599 6 2 2 41061.403182870 30 129247 30.15 263.009 12.9304 9.4871 12.8979 9.3027 0.1872
1246 1 3 6 41009.171192130 30 139006 19.244 70.786 18.7368 -13.8168 18.5506 -13.833 0.1869
1694 1 3 1 41044.273634259 30 213558 14.437 35.202 -19.2691 8.1676 -19.1295 8.0438 0.1867
1434 4 3 2 41023.287106482 30 185395 28.575 46.711 -5.4227 5.8734 -5.5773 5.9778 0.1865
1425 1 3 2 41023.279780093 30 186882 23.212 49.74 -11.8429 -5.7102 -12.0213 -5.6562 0.1864
2631 6 2 2 41061.429421296 30 131156 27.995 272.462 -5.1999 4.5353 -5.318 4.6791 0.1861
1534 1 3 1 41023.441400463 30 17506 10.089 19.506 13.7054 -1.2446 13.8351 -1.3772 0.1855
806 5 1 4 40950.144062500 30 73840 20.053 126.608 -0.5638 -6.6999 -0.6587 -6.8594 0.1855
1433 4 3 2 41023.286319445 30 192577 21.361 46.268 -4.8916 -10.003 -4.8536 -9.8216 0.1853
853 1 1 11 40950.192905093 30 34642 14.081 194.908 -5.5552 5.917 -5.6644 5.7675 0.1852
1254 1 3 6 41009.177696759 30 129989 30.433 78.443 2.6525 10.288 2.6729 10.4719 0.1851
273 8 2 5 40745.341423611 30 124897 8.566 287.817 -1.2956 -4.4299 -1.1866 -4.2806 0.1848
197 1 1 14 40737.266770833 30 143275 20.551 213.103 -5.6265 -6.5152 -5.4922 -6.3883 0.1848
1162 1 3 9 40990.324849537 30 161096 9.332 91.676 12.9547 -2.8593 13.1319 -2.8077 0.1847
2473 5 2 9 41061.200729167 30 40183 10.392 321.155 5.2464 -0.6919 5.1751 -0.5216 0.1846
2628 6 2 2 41061.427002315 30 129972 26.241 270.92 -2.2696 0.6244 -2.0854 0.6152 0.1845
2606 6 2 2 41061.408854167 30 129247 28.577 264.403 10.382 5.8921 10.5653 5.8715 0.1845
1126 1 3 11 40990.284942130 30 141513 14.795 107.233 17.9851 9.4364 17.8685 9.2935 0.1845
2545 7 2 0 41061.270150463 30 -4 21.407 261.272 -19.52 -8.43 -19.3424 -8.3804 0.1844
2342 4 2 11 41060.423900463 30 78154 18.669 348.563 -13.3182 17.1682 -13.2576 16.9942 0.1843
1557 1 3 1 41023.460266204 30 12303 14.983 29.412 -7.1128 9.0565 -6.9801 9.1842 0.1842
2340 4 2 11 41060.422048611 30 86378 12.392 338.017 8.0111 3.4699 8.0811 3.2996 0.1841
1210 1 3 4 41009.134328704 30 129989 18.8 70.002 -17.2697 -15.2873 -17.1434 -15.1533 0.1841
262 4 2 5 40745.332210648 30 124897 11.012 285.838 2.7801 0.7035 2.8013 0.5207 0.1841
1490 1 3 3 41023.355555556 30 212120 17.504 43.388 1.2238 14.3273 1.3992 14.272 0.184
781 5 1 6 40950.114328704 10 53244 25.005 139.988 4.5853 2.0051 4.5806 1.8212 0.184
782 4 1 6 40950.115729167 30 50778 29.527 140.648 3.3999 9.7264 3.3072 9.5675 0.1839
2644 3 2 2 41061.439826389 30 141003 33.513 262.502 13.5307 17.0232 13.5482 16.8403 0.1838
2123 4 2 4 41060.164612269 15 60522 23.072 286.649 1.161 -6.1687 1.2221 -5.9953 0.1838
1420 4 3 2 41023.275613426 30 192909 19.58 43.575 0.6285 -13.9956 0.8122 -13.9884 0.1838
1456 4 3 0 41023.307037037 30 195725 31.429 31.822 -11.1048 12.7969 -10.965 12.6778 0.1836
869 1 1 14 40950.204236111 30 30606 28.165 211.863 -3.3838 6.3133 -3.5653 6.287 0.1833
193 4 1 14 40737.256122685 30 143275 22.098 209.678 -0.1822 -3.9838 -0.0095 -3.9222 0.1833
2239 4 2 8 41060.322627315 30 81937 26.65 331.375 -16.0502 2.0824 -15.8971 2.183 0.1832
2363 4 2 11 41060.440868056 30 95689 19.097 337.05 9.9127 17.7594 9.865 17.5825 0.1831
1430 4 3 2 41023.283958333 30 185395 27.938 46.316 -4.6896 4.4539 -4.8579 4.3819 0.1831
2645 3 2 2 41061.440636574 30 129247 19.721 271.815 -4.343 -13.6882 -4.2102 -13.5624 0.1829
2293 4 2 8 41060.373182870 30 95418 24.585 323.927 -1.363 -2.9784 -1.4503 -3.1391 0.1829
1400 1 3 2 41023.234293982 30 164058 32.46 47.325 -6.3647 14.4944 -6.3321 14.3145 0.1829
800 5 1 4 40950.138900463 30 72968 23.015 122.898 5.2254 -1.6368 5.3674 -1.7519 0.1828
1429 4 3 2 41023.283159722 30 185395 27.777 46.215 -4.5003 4.0959 -4.536 3.9166 0.1827
2367 4 2 11 41060.444097222 30 95689 18.749 337.503 8.9998 16.9947 8.9734 16.814 0.1826
2129 4 2 4 41060.167893519 30 58946 23.659 292.603 -10.3819 -4.6365 -10.5371 -4.7324 0.1824
1437 4 3 2 41023.289756945 30 186882 25.359 51.222 -14.586 -0.8283 -14.7171 -0.9548 0.1822
2483 5 2 9 41061.208958333 30 34029 5.237 329.338 -12.0618 -11.442 -12.2362 -11.4946 0.1821
2616 6 2 2 41061.417094907 30 121370 20.099 277.694 -16.5636 -12.4088 -16.4757 -12.2495 0.1819
1440 4 3 2 41023.292141204 30 192909 22.83 46.087 -4.4598 -6.7723 -4.2846 -6.8205 0.1817
2051 1 2 10 41059.420462963 30 95689 21.774 333.944 16.1699 -8.6321 15.9891 -8.615 0.1816
1723 4 3 5 41044.311192130 30 211388 15.445 53.399 17.6952 10.5339 17.5845 10.6779 0.1816
2350 4 2 11 41060.430474537 30 84335 10.961 341.264 1.3059 0.4629 1.2722 0.6413 0.1815
2277 4 2 8 41060.358807870 30 103287 32.357 315.506 14.5372 14.6858 14.4836 14.5123 0.1815
1415 4 3 2 41023.271597222 30 192577 18.453 43.95 -0.1572 -16.5023 0.0207 -16.4661 0.1815
1246 1 3 6 41009.171192130 30 127665 32.825 75.613 7.8673 15.6666 7.6954 15.6084 0.1815
1777 4 3 10 41044.373877315 30 195135 26.142 118.202 -4.6267 0.329 -4.6981 0.4957 0.1814
1995 1 2 1 41059.366875000 30 110379 9.232 260.41 -18.3608 -2.6862 -18.2316 -2.8135 0.1813
1877 6 2 7 41059.223078704 30 60178 11.671 301.884 7.7662 2.1652 7.6274 2.2818 0.1813
190 4 1 14 40737.249907407 30 143275 22.929 207.626 3.0167 -2.5748 3.1864 -2.5112 0.1813
1096 1 3 11 40990.259050926 30 130841 9.802 120.249 -9.4501 -1.7251 -9.6087 -1.8127 0.1812
2635 6 2 2 41061.432615741 30 131156 27.105 273.169 -6.635 2.6237 -6.6286 2.8047 0.1811
1700 1 3 1 41044.278680556 30 219080 10.178 31.595 -11.8021 -1.194 -11.9289 -1.0647 0.1811
243 8 2 5 40745.315474537 30 121370 11.129 284.733 5.0519 0.9646 4.8818 0.9029 0.181
2240 4 2 8 41060.326527778 30 84999 25.723 326.633 -6.7127 -0.3884 -6.8094 -0.2355 0.1808
2321 4 2 8 41060.397685185 30 103287 25.054 320.013 6.4466 -1.8793 6.4724 -2.0578 0.1803
1561 1 3 1 41023.463449074 30 10516 14.58 34.754 -18.3103 8.4445 -18.2959 8.2648 0.1803
2623 6 2 2 41061.423020833 30 129972 27.352 270.014 -0.4698 3.0389 -0.404 3.2063 0.1799
2271 4 2 8 41060.353969907 30 103287 33.308 315.019 15.3261 16.8864 15.2768 16.7135 0.1798
787 4 1 6 40950.122303241 30 58343 23.33 138.215 7.444 -0.7673 7.3453 -0.9176 0.1798
1429 4 3 2 41023.283159722 30 192577 20.727 45.781 -3.916 -11.4204 -3.9041 -11.2413 0.1795
2625 6 2 2 41061.424629630 30 129972 26.903 270.381 -1.195 2.0616 -1.103 1.9076 0.1794
1947 4 2 6 41059.305972222 30 96833 34.049 302.611 6.3062 18.0669 6.2938 17.888 0.1794
2614 6 2 2 41061.415486111 30 125560 24.141 271.712 -3.9251 -3.9524 -4.1014 -3.9851 0.1793
1706 1 3 1 41044.283969907 30 224572 11.893 22.96 6.3393 2.4761 6.1846 2.5665 0.1792
802 5 1 4 40950.140648148 30 68312 27.335 128.337 -3.1155 5.6404 -2.9835 5.5193 0.1791
2606 6 2 2 41061.408854167 30 129175 30.111 266.939 5.4258 9.1294 5.5518 9.0022 0.179
1434 4 3 2 41023.287106482 30 189037 27.048 42.869 2.0071 2.4482 2.0926 2.2909 0.179
1472 4 3 0 41023.320775463 30 216228 23.07 20.387 11.2044 -5.5107 11.3824 -5.5288 0.1789
1468 4 3 0 41023.317349537 30 198149 30.832 32.973 -13.3469 11.5955 -13.3046 11.4217 0.1789
870 4 1 14 40950.205046296 30 30127 25.485 212.087 -3.8218 1.789 -3.8786 1.9587 0.1789
1728 4 3 5 41044.315208333 30 210459 14.524 58.653 6.7381 8.2539 6.7677 8.4303 0.1788
2468 5 2 9 41061.196689815 30 34029 7.021 326.839 -6.6881 -7.7248 -6.6728 -7.9028 0.1787
2478 5 2 9 41061.204780093 30 34029 5.829 328.478 -10.2013 -10.2073 -10.2816 -10.3667 0.1785
2136 4 2 4 41060.174444445 30 69897 28.832 282.913 8.1408 6.0959 8.3025 6.1713 0.1785
1459 4 3 0 41023.309548611 30 195725 31.8 32.03 -11.4623 13.638 -11.2887 13.5969 0.1785
1251 1 3 6 41009.175277778 30 124897 31.058 89.918 -19.004 12.6604 -18.9103 12.5086 0.1784
1469 1 3 0 41023.318229167 30 206936 23.274 31.586 -11.361 -5.1387 -11.5383 -5.1549 0.178
2596 6 2 2 41061.400798611 30 124897 29.115 271.66 -3.5962 6.9555 -3.7392 7.0614 0.1779
195 4 1 14 40737.262164352 30 144217 24.287 211.812 -3.4454 -0.2437 -3.2728 -0.2007 0.1779
796 4 1 5 40950.132337963 30 65228 15.472 138.399 8.6205 8.6726 8.7467 8.5476 0.1777
2264 4 2 8 41060.347824074 30 84999 22.568 329.247 -12.2438 -7.1703 -12.3102 -7.0056 0.1776
1489 1 3 3 41023.354756945 30 216397 11.146 41.924 4.3096 0.758 4.1458 0.8268 0.1776
1206 1 3 4 41009.128599537 30 127665 21.55 67.763 -12.2699 -9.3755 -12.4472 -9.3657 0.1776
2643 1 2 2 41061.439016204 30 129247 20.173 271.449 -3.5644 -12.7004 -3.3888 -12.6739 0.1775
1952 4 2 6 41059.312118056 30 89021 23.547 307.037 -2.2563 -5.0899 -2.2616 -5.2673 0.1775
2473 5 2 9 41061.200729167 30 34029 6.419 327.653 -8.4276 -8.9793 -8.4991 -9.1416 0.1773
2645 3 2 2 41061.440636574 30 141003 33.288 262.707 13.1742 16.4971 13.0421 16.379 0.1772
1517 1 3 3 41023.422592593 30 223047 19.007 44.795 -1.6414 17.5774 -1.6775 17.404 0.1771
1050 1 3 10 40990.204467593 30 112300 29.948 112.615 6.1226 8.6672 6.1321 8.8441 0.1771
801 4 1 4 40950.139733796 30 73840 19.077 125.367 1.4188 -8.358 1.2768 -8.2521 0.1771
1451 4 3 0 41023.302754630 30 206936 21.078 29.561 -7.3888 -10.0768 -7.564 -10.0511 0.177
1725 4 3 5 41044.312812500 30 210459 13.956 58.194 7.7079 7.0466 7.6211 7.2006 0.1767
1428 1 3 2 41023.282349537 30 192577 20.565 45.655 -3.6623 -11.7818 -3.5962 -11.6179 0.1767
1420 4 3 2 41023.275613426 30 192577 19.234 44.595 -1.4967 -14.7555 -1.3266 -14.7078 0.1767
804 5 1 4 40950.142291667 30 74918 17.842 125.579 1.0857 -10.4632 1.0506 -10.2902 0.1766
1229 5 3 4 41009.155034722 30 135722 22.218 64.422 -5.4001 -8.0879 -5.5711 -8.0441 0.1765
2002 1 2 1 41059.372604167 30 -6 13.282 249.877 3.53 5.62 3.557 5.7943 0.1764
1209 1 3 4 41009.133379630 30 129989 18.552 69.816 -16.9086 -15.8608 -16.8362 -15.7003 0.1761
1145 1 3 9 40990.309583333 30 153210 16.9 91.634 12.6461 13.487 12.4935 13.399 0.1761
703 2 1 3 40935.481805556 30 145502 11.114 126.805 1.1786 0.5601 1.1129 0.3967 0.1761
2126 4 2 4 41060.166024306 15 60522 22.695 286.924 0.6215 -6.9647 0.6248 -6.7887 0.176
1216 4 3 4 41009.141354167 30 133208 24.966 57.186 9.0711 -1.9426 9.234 -2.0091 0.176
1693 1 3 1 41044.272812500 30 218376 17.691 24.796 2.3963 14.8874 2.4068 14.7118 0.1759
1483 6 3 3 41023.349965278 30 212120 16.443 42.458 3.1352 12.0561 3.2901 12.1391 0.1757
2130 4 2 4 41060.168750000 30 58207 20.612 289.627 -4.773 -11.3095 -4.7501 -11.1354 0.1756
2237 4 2 8 41060.320960648 30 95418 33.763 318.282 9.1898 17.5237 9.2308 17.3532 0.1754
2621 6 2 2 41061.421412037 30 124897 23.378 276.183 -12.9988 -5.3096 -13.1618 -5.3739 0.1753
1377 1 3 2 41023.214293982 30 159181 32.406 46.253 -4.3676 14.3156 -4.3783 14.1406 0.1753
546 1 1 4 40934.411041667 30 116658 26.582 133.651 -11.2114 4.6736 -11.0475 4.6123 0.175
2339 4 2 11 41060.421261574 30 79439 7.158 342.113 -0.525 -7.5313 -0.6222 -7.6767 0.1749
1881 6 2 7 41059.227094907 30 60178 10.728 302.684 6.135 0.147 6.1565 0.3206 0.1749
1634 1 3 3 41044.199606482 30 186882 18.482 46.137 -4.3769 16.4619 -4.3658 16.2873 0.1749
2332 4 2 11 41060.415439815 30 82621 7.187 337.562 9.0066 -7.5133 9.137 -7.3969 0.1748
1275 1 3 5 41009.203726852 30 156164 8.616 64.802 -6.1506 -4.4101 -6.0463 -4.5503 0.1748
1127 1 3 11 40990.285763889 30 141513 15.013 107.439 17.5312 9.8958 17.3775 9.8128 0.1748
854 4 1 11 40950.193715278 30 36597 14.086 192.198 -1.096 5.8889 -1.1109 6.0631 0.1748
2363 4 2 11 41060.440868056 30 84999 12.048 343.403 -3.0813 2.7962 -3.1447 2.9589 0.1747
2289 4 2 8 41060.368692130 30 106591 34.579 318.739 8.28 19.3187 8.3971 19.189 0.1747
1435 4 3 2 41023.288113426 30 185395 28.78 46.836 -5.6529 6.3302 -5.4901 6.2673 0.1746
1274 1 3 5 41009.202893519 30 150680 18.374 63.791 -3.8726 16.5475 -3.6999 16.573 0.1746
1073 5 3 8 40990.230798611 30 124897 32.075 90.756 13.3109 13.9263 13.3717 13.7626 0.1746
2323 4 2 8 41060.399502315 30 102224 20.327 315.774 15.542 -12.0412 15.521 -11.868 0.1745
1232 5 3 4 41009.158240741 30 135722 23.026 64.996 -6.5245 -6.2916 -6.6608 -6.1828 0.1744
1692 1 3 1 41044.271967593 30 213558 14.171 34.918 -18.6806 7.5686 -18.656 7.3962 0.1742
1231 5 3 4 41009.157418982 30 133208 28.786 59.671 3.9891 6.2861 4.0809 6.138 0.1742
1790 1 3 8 41044.388263889 30 202447 27.306 106.724 -17.3332 3.8009 -17.5063 3.7828 0.174
